Sample_ID,Cancer_Type,Sample_Type,14-3-3_epsilon,4E-BP1,4E-BP1_pS65,4E-BP1_pT37_T46,53BP1,ACC_pS79,ACC1,Akt,Akt_pS473,Akt_pT308,AMPK_alpha,AMPK_pT172,AR,ATM,Bak,Bax,Bcl-2,Bcl-xL,Beclin,beta-Catenin,Bid,Bim,c-Jun_pS73,c-Met_pY1235,c-Myc,C-Raf,C-Raf_pS338,Caspase-7_cleavedD198,Caveolin-1,CD31,CD49b,CDK1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,cIAP,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,DJ-1,Dvl3,E-Cadherin,eEF2,eEF2K,EGFR_pY1068,EGFR_pY1173,eIF4E,ER-alpha,ER-alpha_pS118,ERK2,Fibronectin,FOXO3a,GAB2,GATA3,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183_pY185,JNK2,Ku80,Lck,LKB1,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG-6,Mre11,mTOR,mTOR_pS2448,N-Cadherin,NF-kB-p65_pS536,NF2,Notch1,P-Cadherin,p27,p27_pT157,p38_MAPK,p38_pT180_Y182,p53,p70S6K,p70S6K_pT389,p90RSK_pT359_S363,Paxillin,PCNA,PDK1_pS241,PEA15,PI3K-p110-alpha,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PR,PRAS40_pT246,PTEN,Rad50,Rad51,Rb_pS807_S811,S6,S6_pS235_S236,S6_pS240_S244,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416,Src_pY527,STAT3_pY705,STAT5-alpha,Stathmin,Syk,Tuberin,VEGFR2,XRCC1,YAP,YAP_pS127,YB-1,YB-1_pS102,c-Kit,PAI-1,ASNS,EGFR,4E-BP1_pT70,A-Raf_pS299,Annexin_VII,ARID1A,B-Raf,Bad_pS112,Bap1-c-4,BRCA2,CD20,Cyclin_E2,eIF4G,ETS-1,FASN,FOXO3a_pS318_S321,FoxM1,G6PD,GAPDH,GSK3_pS9,Heregulin,MYH11,Myosin-IIa_pS1943,N-Ras,NDRG1_pT346,p21,p27_pT198,p90RSK,PDCD4,PDK1,PEA15_pS116,PKC-pan_BetaII_pS660,PI3K-p85,PRDX1,Rab11,Rab25,Raptor,RBM15,Rictor,Rictor_pT1135,SCD,TAZ,TIGAR,Transglutaminase,TFRC,TSC1,Tuberin_pT1462,Acetyl-a-Tubulin-Lys40,p62-LCK-ligand,SF2,EPPK1,XBP1,14-3-3_beta,14-3-3_zeta,ACVRL1,DIRAS3,Annexin-1,PREX1,ENY2,GCN5L2,ADAR1,JAB1,c-Met,Caspase-8,ERCC1,MSH2,MSH6,PARP_cleaved,Rb,SETD2,Smac,Snail,Axl,Myosin-IIa,SLC1A5,GATA6,BRD4,CDK1_pY15,A-Raf,B-Raf_pS445,Bcl2A1,c-Abl,Caspase-3,CD26,Chk1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135_Y1136,IRF-1,Jak2,p16_INK4a,SHP-2_pY542,PD-L1
TCGA-BH-A1EO-01A-21-A17I-20,BRCA,Primary,0.3238240515,0.716787752,0.0804718839999998,1.2854635775,-0.6465416355,-1.030429396,-1.4352733015,-0.416634339,0.8094598835,0.3560586125,-0.4451179455,-1.341963598,0.841422374,-0.703140465,0.562083062,1.0696210335,0.74429547,-0.212131964,0.0375860814999998,-0.3210999345,-0.0772387240000003,0.2561458785,-0.00932254300000057,0.107489329,-0.365402299,-0.2751737965,-0.110370801,0.00304795049999962,-0.8854203565,0.2001699575,-0.622363692,-0.2803280345,-0.0295255580000002,-0.259963027,-0.8169704645,0.0403788084999999,0.189974758,-0.7556045465,0.555097269,-1.4596751915,-0.0747468055000002,-0.0110464595000002,0.927619316,0.1140189805,0.434212875,0.112825494,-0.258464371,-0.441933511500001,0.0863822264999996,0.4567957655,4.588496891,0.39666345,0.3306983725,3.1705525285,0.0184512744999998,-0.404870798,2.101515098,0.000333489999999825,0.7936169585,-0.595831425,-0.2076256125,-0.5183823615,0.00322769249999988,0.5639944095,-0.436878116,2.1293502995,0.294355585,1.917862464,0.1268128615,-0.0886280605000002,-0.9605278715,0.3272969785,1.851316134,-0.3958836325,0.8119032905,-0.0171699730000002,0.259522503,-0.9033588165,-0.4415065845,-0.2748832715,0.319473047,-0.289352386,-0.3328857775,0.231778487,-0.189391532,0.0463751444999998,0.1291481115,0.8237613745,-0.00366479850000001,-0.692177264,0.556720401,-0.0575670320000001,-0.3408111395,-0.356116838,0.0699458229999997,0.5314027805,-0.279330588,-1.130441663,-1.2845448365,-0.0641994210000003,5.16638266,0.33418386,-0.8463576185,-0.0223728410000003,-0.0617828675000002,-0.127633627,-1.106502168,0.0319624729999998,-0.341412389,0.184450727,-0.2341832695,-0.2255850245,0.212700432,0.0633360854999998,-0.538349063,0.117894958,0.0646684399999997,-0.2122493585,0.239300337,-1.788219253,-1.012544387,0.183731542,0.1491060425,0.9347921005,1.700586655,-0.3793978445,0.3866628065,0,0.522681479,-0.6661917505,-0.7653538885,0.273847094,0.2633523885,-0.0134708095,-0.1194448955,-0.1371381115,0.707253532,-0.658459134,-0.428344169,-0.0756086205000002,0.00297872549999978,-0.6705523195,-0.0951593425000004,0.1384464815,0.1210545565,-0.803553139,0.4105143165,1.948030049,0.413554505,-0.0869870975000002,-2.1085724415,-0.360420777,0.1931853195,0.5320097125,1.0653265465,0.272682816,-1.140501986,0.533153566,-0.0266156970000002,-0.5298342955,-0.5621811055,-0.3829764565,0.611157762,0.0695909149999996,-0.389480759,-0.2589722875,-1.3538920785,-1.1360337205,0.1375550455,0.0565425864999998,0.175929805,-0.267341866,0.2485902955,-0.7355520135,-0.5209690595,0.00708671599999966,-0.568598713,-0.111687777,0.358440789,2.139985434,-0.2486891485,0.0946268899999998,1.2932617315,0.244820197,0.0508161354999994,0.732034862,0.0430908784999997,0.2859206535,-0.935257913,0.200178649,-0.0689160495000003,0.0287377509999998,0.00526927499999963,-0.0505550335000002,-0.220561902500001,-0.9174945845,0.068884148,-0.246823369,0.1665058085,-0.281397443,0.115786677,-0.0605691305000002,-0.153189607,-1.365851697,0.0366346709999997,-0.639837838,-0.0236712900000002,-0.1008651865,0.0349683569999997,0.524786355,0.0138813009999997,-0.180050596,0.368136291,0.145603775,-0.4379610945,-0.1367600565,-0.0266339670000002,0.106462503,0.1470752095,-0.7192129345,1.2041899375,0.1330407325,-0.0653474090000004
TCGA-BH-A1EY-01A-21-A17I-20,BRCA,Primary,-0.0400533365,-0.158719319,-0.0534428239999999,-0.2226704285,0.6109301635,-0.266566574,-0.9196276665,0.509923909,0.5815155455,0.4331552635,0.2255537615,-0.248867476,1.452328598,0.10177656,0.5492626,0.1167194745,0.600985084,-0.0631762189999998,0.1043552145,-0.3349272785,0.598520372,-0.2523121835,0.00541427699999986,0.166562151,0.855852366,0.0536332105000001,-0.0317577149999999,-0.6318331965,0.7861593445,0.2744299125,-0.700868332,-0.2709114115,0.04976262,-0.0876239969999997,-1.1162810845,-0.1477226495,0.118245676,-1.2130024105,0.617674829,-1.6158328345,0.7044478245,-0.2522419405,0.146027311,0.8659250105,-0.411881166,-0.312463716,0.233628998,-0.3687162965,0.4139103895,-0.2801316965,4.20603946,1.426762723,-0.0989369855,2.5744944585,0.0774907245000005,-0.233181207,0.830322435,-0.400910356,-0.0948973125,0.4267137,0.1607048245,-0.5024067515,0.0616655205000001,1.7414724235,0.916143849,0.4355934365,0.411680271,-0.00561421000000006,0.0426807705000001,-1.3021325595,-0.4996240625,0.1388632925,0.743736181,0.0145369554999999,0.0284142475,-0.0590603569999999,0.4943899,-0.2808868615,-0.0986602895000002,0.2148223155,1.125006597,-0.36443009,-0.0802696125,-0.104183794,0.085396995,0.1442162015,-0.2102634775,-0.5058449695,-0.1934626845,0.058161782,-0.281332593,0.12367106,0.8912501215,-0.657936552,0.0133501020000001,0.0638733705,-0.129424263,-0.880974167,-0.7066077935,-0.0932483689999999,2.035438475,0.346727924,0.0574721285000002,-0.105280366,0.1388996335,-0.444111549,-0.228191266,-0.175685742,0.222641802,-0.0885440430000002,-0.2221583405,-0.2573231205,0.146194928,0.0023737855,-0.663434196,0,-0.213929589,0.2970834035,0.169649492,-0.11493561,0.542538892,0.413083967,-0.1855206305,0.2306493575,0.359487229,0.7554647595,-0.0602172655,-0.732294721,0.617962306,-1.1761112325,-0.4814159415,0.152398314,0.2544481485,-0.0893157585,-0.1583250585,0.1029529405,0.261613304,-0.570910513,-0.14186973,0.4325352105,-0.2400826545,0.0331660375,0.2411259375,1.0002115005,0.2537462895,-0.43491704,-0.1126758225,-0.926373189,0.313226662,0.1930159915,-2.9151290555,0.74975697,0.1993703385,0.7076390185,1.3042939965,0.145413376,-0.531453153,-0.190766484,0.011687356,0.0218050105,-0.4142849175,-0.0870072525000001,-0.0218207100000001,0.762531484,-0.385415843,0.3131243955,-0.3196345605,-0.2278132975,0.3175485815,-0.1007178065,0.249544807,-0.265085603,-0.2130271565,-1.3636759505,-0.1392294215,1.021792629,-0.901215192,-0.037286034,-0.063034708,0.676125428,0.1860110845,0.0719918100000001,-0.1588548435,0.0331275359999998,0.3796998395,0.473484834,-0.0954253095,-0.6602951935,-1.313395499,-0.42266968,-0.1519073775,0.473657996,0.551732684,0.2502968765,-0.1275311395,-0.7977734345,-0.00233242599999972,-0.013435935,0.1489825985,-0.602280274,0.181250225,0.0766466055,0.273606772,-1.018395058,-0.237990598,-0.731260665,-0.423496527,-0.3375691805,-0.32818938,0.463349395,-0.00707826,-0.391918839,0.395709749,0.213335203,0.2383102675,0.0952237714999999,-0.199051665,0.141883668,0.3652532315,-0.0794816025,-0.2186774325,-0.2328646645,-0.332646755
TCGA-BH-A1EU-01A-21-A17I-20,BRCA,Primary,0.0735477774999999,0.165161717,-0.509607866,0.2658310825,0.6491293375,-0.323752165,-0.2839331765,0.352999497,1.3924971525,1.2656012715,0.0138768295,0.0803597240000001,3.120580206,-0.122237303,0.161809093,0.3338878535,2.62632628,-0.290884088,0.0463696464999998,0.0260683415000004,-0.0853954480000002,1.0106317805,0.00677683699999954,-0.080982368,-0.197404516,-0.0208079345000001,0.706835538,-0.6353484345,-0.5759587135,-0.0385374765000001,-0.344512659,-0.5436541915,-0.310447629,-0.242477331,-0.5528051435,-0.1943550265,0.081391456,0.1676643755,0.478055619,-1.8331342635,-0.0157269944999999,-0.4539597725,0.327344785,0.3498209515,1.17032913,-0.623420427,0.938401595,-0.1746334945,-0.0893305655000002,-0.1129764785,7.680415778,3.032979858,-0.2479741205,1.4286472385,-0.1275686675,-0.0966448570000001,3.244527147,0.130458283,0.7174610025,-0.0564373490000001,-0.0381941385000002,0.3562226885,-0.0203656695000002,-0.1081855925,1.187685718,1.9684395575,0.290258301,1.896261091,0.1665218955,-0.3419220755,0.1305050875,0.00336674349999994,2.228515857,-0.1174332815,1.5484350625,-0.117829716,-0.0367810430000001,-0.3112232785,-0.1837344265,-0.3361532815,0.306375549,-0.27128337,-0.5748996835,-0.546521551,1.314798173,-0.0168527445000001,0.5216079575,1.4422584035,-0.2715964495,-0.195521962,-0.230860917,0.489865733,-0.5752487535,-0.600749618,0.474629385,0.4968520635,-0.0768008640000001,-0.925186801,-1.0003760475,-0.15308582,6.662762425,0.081728968,0.1584343615,0.546823236,-0.3630452635,0.151215186,-0.424128414,-0.675006197,-1.159139325,0.218805814,-0.2089238615,0.1210684615,0.163074789,-0.3683427085,0,-0.224749307,0.176111064,0.0608052065,-0.283243356,-0.341583774,-0.590824403,0.812379489,0.2319054685,0.2324701585,0.664433882,0.0758754784999999,0.2642203525,1.573316206,0.024360894,-1.0361491415,-0.9739204725,-0.101161707,0.3773446045,0.1763698725,0.1813337595,0.4743581245,0.541135621,-0.019265727,0.20783285,0.0386591244999998,-0.3459052105,0.1618395585,-0.2136452795,0.4368642245,-0.00550560150000001,-0.788103735,0.1991554925,-1.089985859,0.711238976,-0.2139147075,0.0162006105,0.259310212,-0.1010073405,-0.4793501305,0.5414519255,0.109102588,-0.599268154,1.879489536,0.248569465,-0.5888032865,0.0117328794999999,0.3630279585,0.0358485739999997,-0.0598641900000002,0.604514329,-0.00208722449999998,-0.6094353645,-0.5680443815,-0.0265585055000001,-0.2167872455,-0.0650463070000001,-0.433548487,-0.4736462755,-1.4381601925,-0.4750040695,0.162168582,-2.179696214,-0.0968253710000001,0.128301209,-0.856906942,-0.2514549495,-0.11787842,0.1932718085,-0.173716898,-0.1533444525,0.329885952,0.6887787545,0.1218239105,-0.428977138,0.652826108,0.0217488504999998,0.00455710599999992,0.309344759,-0.2140914095,-0.0774405564999999,-0.5834055475,0.084101943,-0.314802039,-0.0149866305,0.31065141,-0.186135427,0.1349135345,0.0628335369999999,-0.386260033,-0.213823909,0.21971569,-0.0527275790000002,0.5464378535,0.477113325,-0.149061206,-0.0794400540000001,-0.228035015,-0.079978686,-0.150794156,0.1359875355,0.5086993675,0.371711154,0.0487511849999999,0.1974009305,-0.2786853575,1.3584238185,0.2787472775,-0.0326491450000003
TCGA-BH-A1ET-01A-21-A17I-20,BRCA,Primary,0.0119607915,0.026437759,-0.0548042929999999,0.1449120815,0.5514354525,0.516705148,0.3555192835,0.896848222,-0.7255476525,-0.5403001345,-0.4652563865,-0.0644937089999997,3.357931374,-0.087792965,0.0511609050000001,0.0210246035,1.338931546,-0.134420134,-0.1044130635,0.3455482905,0.0148289519999998,1.4726883585,0.35713319,-0.182393558,-0.127458953,-0.0699781264999999,-0.287090747,-0.5864203285,0.7544009585,-0.0535794345,-1.102006331,-0.4893809205,-0.377035711,-0.238094397,-0.6629752245,-0.6084689155,0.0491072260000001,-1.1236864515,1.163076366,-2.0641222905,-0.1637325395,-0.6945863535,0.708549227,0.2647022235,1.396104563,-0.37420796,0.995013411,-0.499929615500001,-0.1661723835,-0.1591215015,6.826202498,2.348057895,-0.2517515615,0.9721252215,-0.0870784534999993,-0.324788965,3.578259436,0.111185237,0.2926640505,0.684356639,0.2022232765,0.7735698475,0.2731042435,0.6936956395,2.948383186,0.8812390215,0.333114004,1.358765528,0.2822834735,0.0363285075000001,-0.5515899705,0.1324286985,0.363586731,-0.1881312435,0.0416895115,-0.049245144,-0.0558103,0.1509384465,-0.0349304755000002,-0.2673124155,-0.509772334,0.017098554,-0.5714027585,0.220877177,0.660290629,-0.2131684545,0.2573887725,1.0249615925,-0.5686980195,0.0184276409999999,-0.588572894,0.567805277,0.0897479755,-0.56190207,0.188631637,0.0853699505,-0.0923578829999999,-0.962266457,-1.1686973105,-0.163530697,4.407927612,-0.104012044,0.3368076815,0.626776286,-0.2555687125,0.321272692,0.024085822,0.711200784,0.225753645,0.133513914,-0.1023111405,-0.1588097935,0.0574348530000002,-0.1944484705,-0.42623372,0.02309246,0.306125337,0.4902682725,-0.317887968,-0.574725902,0.046074717,0.618022485,0.2662764695,0.1765496445,0.134381616,-0.0470304105000001,-0.0740619764999999,0.46128209,0.105333698,-1.4575411295,-0.7261523225,-0.087600522,0.2258798735,0.2853189935,0.1428522555,-0.0669096055,0.654680114,-0.00937867299999995,0.18548029,0.1316328935,-0.3499195885,-0.1704920715,-0.0571136505000001,1.3192166565,0.1520618645,-0.836415975,-0.0656501764999999,-1.458746269,0.317105783,-0.1656039475,0.9073206375,-0.129213358,0.1260373305,-0.4576856075,0.1862979185,0.170620887,0.423069592,1.536359239,0.165020762,-0.4438203465,0.3447482655,0.3649715655,-0.141006749,0.323733964,0.511253354,0.3197067615,-0.2906382035,-0.2823684045,-0.0684147965,-0.1900154065,-0.167530516,-0.524207415,-0.3779840035,-2.0366889675,-0.0751908075000001,-0.0180839739999999,-1.931640329,-0.61172526,0.019009633,-1.362864763,-0.1748057645,0.179298089,-0.3575905015,0.284566077,0.1862058215,-0.298409566,1.3778243935,-0.3933277605,-0.138311061,0.155418005,0.1338808975,-0.0678956499999999,-0.054021902,-0.1037277965,0.1518726995,-0.1999349965,0,-0.170161033,-0.00442655650000012,0.589250282,-0.189084956,0.0401395735,-0.075298529,-0.289419028,-0.136460635,0.088918477,-0.471303377,-0.0605791245,0.004039864,-0.023633971,0.071430751,-0.370928956,0.0339424960000001,-0.213067415,0.3539133355,0.7862442175,-0.06099902,0.00186719599999996,-0.0254598775,-0.2078168835,0.3067502905,-0.1378988565,-0.290436265
TCGA-A2-A1G0-01A-21-A17I-20,BRCA,Primary,-0.117118886,-0.0636331864999999,-0.3894335205,-0.565535664,0.763418426,0.9809059455,0.7506864,0.4115059375,-0.427333158,-0.252302554,0.383744718,0.6011332755,1.9543841135,0.9724451915,0.0856878015,0.122028747,1.9265313965,0.1102276045,0.114944888,-0.588980584,0.0825699074999997,1.212707234,-0.0995463655,0.0453322785,0.0405435295,0.159936686,-0.1360182645,-0.666742528,-0.453418727,0.128346736,-0.8950800455,-0.580794372,-0.2623924115,-0.0386301274999998,-0.605678386,-0.0409783809999998,-0.0205307575,-0.584046666,-0.4631351295,-2.025445559,0.130016867,-0.555053891,0.8908070805,0.21208509,0.5267761775,-0.4992891335,0.1467371325,-0.43564578,0.012173685,0.0908030120000001,5.4971601815,1.7880627655,0.0487204210000001,0.667522473,-0.0349938669999996,0.5104773235,3.2672420685,-0.0701063044999999,0.883926623,1.2086455865,0.773804667,0.969862099,-0.029172091,1.269082944,-0.6020033845,3.408358542,0.6296431415,0.6523405275,0.110349008,0.021648544,-0.108870225,0.0102952980000001,-0.4263664025,-0.187489292,-0.210001999,0.5730278645,0.1333773035,0.599446454,0.158040851,-0.0604010290000001,-0.00826851550000007,-0.3527427815,-0.383254093,-0.3400554755,0.9811435855,0.0647306870000001,0.183502706,0.925736988,-0.314458113,0.4283520965,-0.4778899145,-0.0104719464999998,-0.120733335,-0.3503257965,0.3985049515,0.355821355,0.0911140215000001,-0.8440382415,-0.76720104,0.1553519975,6.3493056685,-0.0101324785,0.242424746,0.5116549265,-0.0597536559999999,-1.2229942585,-0.1968117805,-0.2694205375,-0.8627723355,-0.2325115195,-0.086398649,0.0429833630000001,-0.0981423344999997,-0.160553966,-0.4713922655,-0.9196417235,-0.1807666555,2.284281892,-0.0496270394999998,-0.0259294655,0.4509723795,0.8000720785,0.348599606,0.0742284560000001,-0.0483350374999999,0.162222389,-0.623280267,1.0322866585,-0.4713246335,-1.021833862,-0.803084571,-0.0548152155,-0.027215225,0.111641539,0.515399351,1.092273228,0.2709706415,-0.2012385705,-0.1763580895,0.174429855,-0.147226437,0.0675612379999999,-0.151535813,3.268760166,0.14415722,-0.8457243045,-0.264686063,-1.6516482465,0.5499201385,-0.134876148,-2.017988828,-0.0157790645,0,0.669858801,0.186780949,0.3488341475,0.3859324805,-0.0168263584999999,0.1256537865,0.138481473,0.145897781,0.502593325,0.4316243955,0.2268200375,0.0179627235000002,0.429611401,0.543375147,-0.199077939,0.381918844,0.0074348190000002,-0.0263623485,-0.3190970815,0.071240397,-2.090052103,-0.214172504,0.1608256225,1.2345933005,-0.0352047004999999,-0.0434131394999999,1.1945333185,0.00801221199999991,-0.0861532085000001,-0.0841051839999999,-0.1976777445,-0.0117504169999998,-0.1035662815,2.40629062,-0.422306252,0.4303401385,0.3509477695,-0.083299883,-0.0616045905,0.0145238325,0.0325506680000001,0.170138086,-0.307167052,0.1490583565,-0.0781625095,0.100876751,0.1271143795,-0.0570057735,-0.031080435,0.0221775265,-0.2482668215,-0.1374234405,0.6494951185,-0.4447157165,-0.245308682,0.5524169195,-0.1399256435,-0.2656447265,-0.2808277715,-0.0623889654999999,-0.2735546405,0.388503226,1.644723503,-0.00504939449999997,-0.0768745755,-0.021847843,-0.365343354,1.076117442,-0.491908499,-0.2396246125
TCGA-BH-A1F0-01A-21-A17I-20,BRCA,Primary,-0.4082722755,0.295954292,-0.573797031,-0.2899213235,-0.1346156015,0.215357268,0.0437312804999999,0.0298146239999999,-1.1034033475,-0.2282109425,-0.2917021925,-0.413651562,-0.691003263,0.0948805909999999,0.0926955949999999,0.2524649115,-0.519293888,-0.301789807,0.1201823295,-0.0162691594999997,0.0114457289999998,-0.3884813135,-0.118459137,-0.116325861,-0.0144065830000001,0.0794518975,-0.1529455,1.0000094625,-1.0299621775,0.0458360144999999,-1.017106915,-0.2656210385,-0.384991274,-0.0677553699999998,0.2470585445,-0.1382277655,0.369396388,0.6209873045,-0.0843999710000001,0.6024265365,-0.3283455665,0.0335035125000002,-0.287336099,0.1567399215,0.196779536,-0.155977331,0.424294783,-0.2927874315,-0.3150006485,0.1417144525,0.120775342,-0.0419065089999997,-0.1959809505,0.7429893365,-0.1710030955,1.131324107,-0.194242041,-0.241125992,0.2699247255,0.208582559,0.00778653650000005,-0.0451641975,-0.3297378275,-0.00441797150000012,-0.442644706,0.00453708649999995,0.148248241,-0.602464802,-0.1026637495,-0.0695254494999999,0.6054952475,-0.2256449355,-0.225916552,-0.2638316765,-0.2583939185,0.036799439,-0.0450116779999999,-0.2840343295,-0.4452728615,-0.3542377185,2.947942683,-0.0366126659999999,-0.0682144705,0.140526723,-0.441365794,-0.1271188995,0.1336127395,0.4274229565,-0.6508792975,-0.163023587,-0.506417547,-0.091142096,-0.1743764705,-0.351046541,0.184467389,-0.1099559095,0.03555642,-1.343498166,-1.4584687605,-0.310922867,0.131704855,-0.099882103,0.1346026655,-0.098428359,-0.0555012345,0.775382683,0.562302364,-0.228740499,-0.560341444,0.0151283719999999,-0.2471910685,-0.6452237705,-0.170915441,0.0246487005,0.776090969,0.202427873,0.352025643,2.4044452005,-0.00623607299999995,1.036047549,0.00986933699999992,-0.253092343,0.0394197764999999,-0.1250081975,0.543068836,-0.4999086665,-0.2962031455,3.604830201,0.068509629,-0.00230585550000006,-0.5199894125,0,0.4258836095,-0.0254434534999999,-0.4966552375,0.4031834945,0.45185354,0.192131797,0.114250078,-0.0514312985000001,-0.3705008895,0.6419947675,-0.1359332345,-0.2403863695,-0.0715433934999999,-0.00507417700000001,-0.1499989665,-0.521315452,-0.0973379670000001,-0.0665503025,-2.7551782805,0.638310947,0.0267506575000001,0.9259473745,-0.0600776675,-0.0377098910000001,-0.044066336,0.368380251,0.102702851,-0.0991691735,0.0458866585,0.2961725285,0.01193201,0.251992496,0.969663403,0.1781576925,0.3655660185,-0.7279874345,0.1214236775,-0.0520333364999999,0.0314296249999999,-0.280869061,-0.3748600885,-0.5935972935,0.4447807855,-0.12398006,-0.918510007,0.156825788,0.304404247,1.02233264,0.0190413774999998,0.137640843,0.0846982335000001,0.374823496,0.2173776005,0.161383153,0.3033841295,-0.5017326945,0.463918242,0.827400088,-0.000659465500000067,-0.12950781,0.205080624,-0.2391295865,0.5609445635,0.9577726885,0.0371825270000001,0.337589109,-0.1058464455,0.00902442900000011,0.00521142299999999,0.3490744825,0.537852222,0.811922571,-0.00141064899999999,0.186442179,0.183257324,0.7766737305,0.269284018,0.135984187,-0.159744675,0.162699119,0.0586996820000001,0.124679694,0.4054380705,-0.00361084150000002,0.330992602,0.116662574,0.2548114385,0.2620569465,0.0986485095,-0.0763061715,0.25781506
TCGA-BH-A1F2-01A-21-A17I-20,BRCA,Primary,-0.140970828,-0.1859878575,-0.2933024355,-0.430139922,-0.265669709,0.6299302965,1.203466236,0.2026314835,-0.569459,-0.752111852,0.00556247500000007,0.1405724835,2.4580548895,-0.5177608475,0.0796171835000001,-0.011407662,0.1196846435,-0.1431192495,-0.0420748260000001,-0.59997648,0.0518878865000001,0.359585291,0.0689468094999997,-0.0729391625,-0.3334439285,-0.014789843,0.2389017105,-0.441875294,0.29098672,0.209681274,-0.4744181815,-0.263851519,-0.2026398855,-0.0413778424999998,-0.604997137,-0.101744589,0.0321424955,-0.642769757,0.1920762115,-0.475617538,0.10879162,-0.369603537,0.0827557965000001,0.186710974,0.4098764985,-0.3399333035,-0.3304403635,2.371219926,-0.211960177,-0.0468330179999999,4.5813954715,0.0744130825000002,-0.411575875,1.671582246,0.0740834520000002,-0.5731357195,2.4554991735,0.0302356825000001,0,2.8690585265,2.696170315,0.458752993,0.935234426,0.471917954,-0.4809562465,1.952726676,-0.1346328155,0.7346364395,0.164754077,-0.127529284,-0.430401867,-0.100742428,1.2627606445,-0.20926025,0.610905428,-0.1996886485,0.1423632225,-0.766339628,-0.37870764,-0.184937605,0.1385075635,-0.1427503205,-0.452011775,-0.0374009304999998,0.3944672535,0.00505572900000004,0.358356512,1.217043377,-0.102660247,-0.0881603935000002,-0.3267402665,0.0142678385000001,0.100493518,-0.3484625675,-0.0599174305,-0.052876738,-0.1329468285,-0.9449860125,-0.988559062,-0.2071283765,1.2333750375,-0.1704256225,0.0253716150000001,-0.1285095305,-0.072212787,-0.3442926905,0.4625025375,1.5513164555,1.6276463775,0.3737501615,-0.086968957,-0.309006477,0.00962293350000043,-0.022687929,0.1611017805,0.0886762515,0.8504380965,-0.352467878,-0.0579221324999999,-0.1983950425,-0.2690926845,0.0803290795,-0.044960031,0.00316667199999998,-0.2513463485,-0.028363025,-0.0200532840000001,0.8966545935,0.4380197845,-0.373003777,-0.751715531,0.2494601825,0.317887174,0.338173073,-0.117903826,-0.254571873,0.3708472185,-0.1265242365,0.4426142295,0.116012449,-0.038883127,0.0960417410000001,-0.214177261,1.38246921,0.158099779,-0.4149723565,0.00365854100000007,-1.4149724125,0.0483266035,-0.0684239920000003,-0.173818584,0.3850580245,0.114513579,-0.180172106,0.316424885,0.1114776095,-0.4849893685,-0.1311816295,0.0101047345,-0.213311622,-0.201069779,0.0142072799999999,0.1975244215,0.0823354904999998,-0.00304196849999983,-0.039374829,-0.636336357,-0.690559655,0.05377796,0.0457575210000001,-0.0958586985,-0.2659281385,-0.262073181,-0.394201236,-0.092689214,-0.0639080814999999,-2.7854520615,1.9098345165,0.2177283315,0.2552759905,-0.0319479800000001,0.1752528865,0.303331987,0.2561165695,0.161971006,0.2626979655,-0.204149637,-0.226322644,-0.0388967215,0.2339295215,0.099931542,-0.0354600704999999,0.0602893095,-0.119719299,0.21774729,-0.0776005729999998,0.1618070815,-0.0994292735,-0.0060357310000001,0.3970867015,0.0837922995,0.080867054,0.3190279845,-0.1389414055,-0.0215846045,-0.0887542825000001,0.0889437894999998,0.229946675,0.2534604485,0.0569286445,0.0658039655,0.1272523535,0.1052186715,-0.0304566995,0.25370452,0.441288103,0.0518380125000001,0.0641495165,-0.061163988,-0.376780062,1.289955405,0.300629378,0.0487572174999999
